RealTime,TimeStamp,head0_head0_trans_x,head0_head0_trans_y,head0_head0_trans_z,head0_head0_ori_x,head0_head0_ori_y,head0_head0_ori_z,head0_head0_ori_w,head0_head1_trans_x,head0_head1_trans_y,head0_head1_trans_z,head0_head1_ori_x,head0_head1_ori_y,head0_head1_ori_z,head0_head1_ori_w,head0_head2_trans_x,head0_head2_trans_y,head0_head2_trans_z,head0_head2_ori_x,head0_head2_ori_y,head0_head2_ori_z,head0_head2_ori_w,head1_head0_trans_x,head1_head0_trans_y,head1_head0_trans_z,head1_head0_ori_x,head1_head0_ori_y,head1_head0_ori_z,head1_head0_ori_w,head1_head1_trans_x,head1_head1_trans_y,head1_head1_trans_z,head1_head1_ori_x,head1_head1_ori_y,head1_head1_ori_z,head1_head1_ori_w,head1_head2_trans_x,head1_head2_trans_y,head1_head2_trans_z,head1_head2_ori_x,head1_head2_ori_y,head1_head2_ori_z,head1_head2_ori_w,head2_head0_trans_x,head2_head0_trans_y,head2_head0_trans_z,head2_head0_ori_x,head2_head0_ori_y,head2_head0_ori_z,head2_head0_ori_w,head2_head1_trans_x,head2_head1_trans_y,head2_head1_trans_z,head2_head1_ori_x,head2_head1_ori_y,head2_head1_ori_z,head2_head1_ori_w,head2_head2_trans_x,head2_head2_trans_y,head2_head2_trans_z,head2_head2_ori_x,head2_head2_ori_y,head2_head2_ori_z,head2_head2_ori_w,head0_emo,head1_emo,head2_emo,head0_AU28,head0_AU45,head0_AU26,head0_AU25,head0_AU01,head0_AU05,head0_AU20,head0_AU06,head0_AU23,head0_AU07,head0_AU02,head0_AU09,head0_AU17,head0_AU10,head0_AU04,head0_AU12,head0_AU14,head0_AU15,head1_AU28,head1_AU45,head1_AU26,head1_AU25,head1_AU01,head1_AU05,head1_AU20,head1_AU06,head1_AU23,head1_AU07,head1_AU02,head1_AU09,head1_AU17,head1_AU10,head1_AU04,head1_AU12,head1_AU14,head1_AU15,head2_AU28,head2_AU45,head2_AU26,head2_AU25,head2_AU01,head2_AU05,head2_AU20,head2_AU06,head2_AU23,head2_AU07,head2_AU02,head2_AU09,head2_AU17,head2_AU10,head2_AU04,head2_AU12,head2_AU14,head2_AU15,head0_pose,head1_pose,head2_pose,Class_P0,ClassP1,ClassP2
01:33,1597420761,0,0,0,0,0,0,1,-0.929174452422526,-0.089512106135772,0.50033926643574,-0.121977877871619,0.315260615558784,0.108885260498044,0.934813426109032,-0.47402349772724,0.020964598575869,0.204837174055145,0.125369390027821,0.193501431663256,0.038836325654896,0.972281570224361,1.0419804505479,-0.096139616665403,0.163556951856067,0.121977877871619,-0.315260615558784,-0.108885260498044,0.934813426109032,0,0,0,0,0,0,1,0.549901971407182,0.024009472380713,0.060994651599783,0.244619721512155,-0.144022401314638,-0.006435488336583,0.958841657551836,0.50957625515953,-0.086057265683451,0.004716552405011,-0.125369390027821,-0.193501431663256,-0.038836325654896,0.972281570224361,-0.54170977571936,-0.017899518782861,0.113662247746152,-0.244619721512155,0.144022401314638,0.006435488336583,0.958841657551836,0,0,0,0,0,0,1,happy,neutual,anger,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,armsCrossed,armsCrossed,armsCrossed,0,0,1
01:34,1597420762,0,0,0,0,0,0,1,-0.971546222100622,-0.039322918450684,0.408305885967279,-0.117803292697217,0.299716227524149,0.056645639368635,0.94503113108982,-0.480450595051205,-0.054322073838536,0.06361397035589,0.250928678566974,0.158764609756509,0.143532596290568,0.9440481930302,1.02894435071072,-0.057596664959222,0.223870939237475,0.117803292697217,-0.299716227524149,-0.056645639368635,0.94503113108982,0,0,0,0,0,0,1,0.567071129943866,0.050475722499849,0.081701978683666,0.186903752094891,-0.108444928958826,0.027827997605574,0.975977605985522,0.46997032302523,-0.079717879063436,0.102972590764753,-0.250928678566974,-0.158764609756509,-0.143532596290568,0.9440481930302,-0.57169516232673,-0.022394634384385,0.058786052950721,-0.186903752094891,0.108444928958826,-0.027827997605574,0.975977605985522,0,0,0,0,0,0,1,happy,neutual,anger,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,armsCrossed,armsCrossed,armsCrossed,,,,,,,,,,,,,,,,,,,0,0,1
01:34,1597420762,0,0,0,0,0,0,1,-0.971546222100622,-0.039322918450684,0.408305885967279,-0.117803292697217,0.299716227524149,0.056645639368635,0.94503113108982,-0.466610936639116,-0.070622851895669,0.076320030197687,0.36280357080168,0.219127676652583,0.135062810525957,0.895608545934674,1.02894435071072,-0.057596664959222,0.223870939237475,0.117803292697217,-0.299716227524149,-0.056645639368635,0.94503113108982,0,0,0,0,0,0,1,0.567071129943866,0.050475722499849,0.081701978683666,0.186903752094891,-0.108444928958826,0.027827997605574,0.975977605985522,0.455567773370235,-0.043354557004897,0.138262383401567,-0.36280357080168,-0.219127676652583,-0.135062810525957,0.895608545934674,-0.57169516232673,-0.022394634384385,0.058786052950721,-0.186903752094891,0.108444928958826,-0.027827997605574,0.975977605985522,0,0,0,0,0,0,1,happy,neutual,anger,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,armsCrossed,armsCrossed,handsOnFace,,,,,,,,,,,,,,,,,,,0,0,1
01:36,1597420763,0,0,0,0,0,0,1,-0.971546222100622,-0.039322918450684,0.408305885967279,-0.117803292697217,0.299716227524149,0.056645639368635,0.94503113108982,-0.3672703293585,-0.361421284915166,0.158575455041875,0.47718991217471,0.049149424350821,0.285453059374874,0.829693119591937,1.02894435071072,-0.057596664959222,0.223870939237475,0.117803292697217,-0.299716227524149,-0.056645639368635,0.94503113108982,0,0,0,0,0,0,1,0.567071129943866,0.050475722499849,0.081701978683666,0.186903752094891,-0.108444928958826,0.027827997605574,0.975977605985522,0.463525456493995,-0.148833234886996,-0.23162865611507,-0.47718991217471,-0.049149424350821,-0.285453059374874,0.829693119591937,-0.57169516232673,-0.022394634384385,0.058786052950721,-0.186903752094891,0.108444928958826,-0.027827997605574,0.975977605985522,0,0,0,0,0,0,1,happy,anger,supprise,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,other,armsCrossed,armsCrossed,,,,,,,,,,,,,,,,,,,0,0,1
01:37,1597420764,0,0,0,0,0,0,1,-0.971546222100622,-0.039322918450684,0.408305885967279,-0.117803292697217,0.299716227524149,0.056645639368635,0.94503113108982,-0.403241101779938,-0.21948597167391,-0.092407735357649,0.502692096662043,0.053705098530073,0.403731853290348,0.762507055038926,1.02894435071072,-0.057596664959222,0.223870939237475,0.117803292697217,-0.299716227524149,-0.056645639368635,0.94503113108982,0,0,0,0,0,0,1,0.567071129943866,0.050475722499849,0.081701978683666,0.186903752094891,-0.108444928958826,0.027827997605574,0.975977605985522,0.446387209567078,-0.114647476680142,0.08313292191462,-0.502692096662043,-0.053705098530073,-0.403731853290348,0.762507055038926,-0.57169516232673,-0.022394634384385,0.058786052950721,-0.186903752094891,0.108444928958826,-0.027827997605574,0.975977605985522,0,0,0,0,0,0,1,happy,neutual,anger,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,other,armsCrossed,armsCrossed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
01:39,1597420766,0,0,0,0,0,0,1,-1.22431522108519,0.046654497069058,0.144495757050116,-0.015731511022009,0.370202541388115,0.118913616726697,0.921174331854574,-0.555001624494303,0.110686186802435,-0.052495673467949,0.192215943435583,0.016460677641133,0.137476719839261,0.97153601512399,0.943521024404949,-0.336329927221951,0.720176147233333,0.015731511022009,-0.370202541388115,-0.118913616726697,0.921174331854574,0,0,0,0,0,0,1,0.615301799735141,-0.103874860542685,0.318590772244004,0.143411290442154,-0.369521757680919,0.082528946291762,0.914371831039261,0.504549643296183,-0.223223031578122,0.136510682716775,-0.192215943435583,-0.016460677641133,-0.137476719839261,0.97153601512399,-0.657050383092756,0.192142449299739,0.149172533744844,-0.143411290442154,0.369521757680919,-0.082528946291762,0.914371831039261,0,0,0,0,0,0,1,neutual,happy,anger,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,other,handsOnFace,armsCrossed,0,0,0
01:39,1597420766,0,0,0,0,0,0,1,-1.20610029219552,0.007674401298782,0.208387079924283,-0.010500994775541,0.396055636561747,0.124304942316938,0.909713110366106,-0.534660220928287,0.077475005929831,0.043140248365377,0.081978105239771,0.173498528315063,0.030246716315601,0.98095004311429,0.939484373542995,-0.306780993527906,0.722091767178759,0.010500994775541,-0.396055636561747,-0.124304942316938,0.909713110366106,0,0,0,0,0,0,1,0.574759037056991,-0.102925814280413,0.376920064637717,0.094464850447401,-0.241184812176555,-0.06013130635303,0.963997149581672,0.50916265126812,-0.100201328995368,0.156326893518417,-0.081978105239771,-0.173498528315063,-0.030246716315601,0.98095004311429,-0.691344445012763,-0.01967918388395,-0.068308104366336,-0.094464850447401,0.241184812176555,0.06013130635303,0.963997149581672,0,0,0,0,0,0,1,neutual,happy,anger,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,armsCrossed,other,armsCrossed,0,0,0
01:40,1597420767,0,0,0,0,0,0,1,-1.20552979633808,0.002091756477138,0.20045811614707,-0.005937648115775,0.413690188650927,0.128333062713902,0.901307825974724,-0.493055790805562,0.065925029950255,0.110655950223181,0.066082219015071,0.236093085901477,0.038766852362729,0.968705489959383,0.902511830880026,-0.305965700688411,0.765079934880773,0.005937648115775,-0.413690188650927,-0.128333062713902,0.901307825974724,0,0,0,0,0,0,1,0.526698823386356,-0.115168327681713,0.478626085905166,0.079573335815231,-0.196662128391983,-0.060636671653857,0.975353928343098,0.479647578335764,-0.102991015803496,0.137934451827803,-0.066082219015071,-0.236093085901477,-0.038766852362729,0.968705489959383,-0.678308353456951,-0.018662220116795,-0.243531976416456,-0.079573335815231,0.196662128391983,0.060636671653857,0.975353928343098,0,0,0,0,0,0,1,neutual,happy,anger,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,armsCrossed,other,armsCrossed,0,0,0
01:48,1597420773,0,0,0,0,0,0,1,-1.14179693899214,-0.09800424574827,0.272433467404491,-0.005115484176988,0.429314697549292,0.206353218651961,0.879250289418076,-0.46611966322744,-0.003067647011816,0.172490448326228,0.116250791138848,0.232412790605589,0.055261456356093,0.964062352632815,0.865047422666472,-0.375508118544224,0.705841119292444,0.005115484176988,-0.429314697549292,-0.206353218651961,0.879250289418076,0,0,0,0,0,0,1,0.478760574110212,-0.178114753552171,0.46325456616383,0.131379759440133,-0.233808537962714,-0.099251640761691,0.958239029778741,0.488490167731809,-0.064605907679625,0.065064109856936,-0.116250791138848,-0.232412790605589,-0.055261456356093,0.964062352632815,-0.657304160061889,-0.031338757642396,-0.206180671406647,-0.131379759440133,0.233808537962714,0.099251640761691,0.958239029778741,0,0,0,0,0,0,1,happy,neutual,anger,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,handsOnFace,other,handsOnFace,0,0,1
01:49,1597420774,0,0,0,0,0,0,1,-0.772890926261391,-0.133319426945441,0.829255921148143,-0.08040293589319,0.425021970151232,0.254662696859994,0.864892249714677,-0.471870763100233,0.014200486875485,0.214871867226458,0.113928588765876,0.207376142226076,0.048089349754492,0.970413739977663,1.08664843539869,-0.343168119351266,0.065043492864323,0.08040293589319,-0.425021970151232,-0.254662696859994,0.864892249714677,0,0,0,0,0,0,1,0.684975795698662,-0.074248144390872,-0.123038212267755,0.2089320046376,-0.265969028010097,-0.140440270273224,0.930529109734382,0.511233876958752,-0.087307648325252,0.007133569605693,-0.113928588765876,-0.207376142226076,-0.048089349754492,0.970413739977663,-0.535022345151151,0.018967208333552,0.450815222140449,-0.2089320046376,0.265969028010097,0.140440270273224,0.930529109734382,0,0,0,0,0,0,1,happy,neutual,anger,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,handsOnFace,other,handsOnFace,0,0,1
01:49,1597420774,0,0,0,0,0,0,1,-0.793621981200648,-0.162260017552541,0.798360868942597,-0.113312840464829,0.390612401233069,0.323972377003612,0.854180338761879,-0.484722910813453,0.011296571781602,0.187000625807008,0.116933708895316,0.204416432039958,0.057888918613121,0.970149113867472,1.05165798480287,-0.432976038701119,0.009564115789008,0.113312840464829,-0.390612401233069,-0.323972377003612,0.854180338761879,0,0,0,0,0,0,1,0.68333815921521,-0.102026770790105,-0.148126197806774,0.25342597472597,-0.248786627175676,-0.196015174987257,0.914034211967724,0.510794102650057,-0.089037633598447,0.034854430920736,-0.116933708895316,-0.204416432039958,-0.057888918613121,0.970149113867472,-0.54301098448107,0.005459875694921,0.452118494163285,-0.25342597472597,0.248786627175676,0.196015174987257,0.914034211967724,0,0,0,0,0,0,1,happy,neutual,anger,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,handsOnFace,handsOnFace,other,0,0,1
01:52,1597420777,0,0,0,0,0,0,1,-1.18068865400839,-0.075532316757964,0.275569611519208,0.049708378814633,0.266047423213748,0.1075982716358,0.956645418960408,-0.476546274025561,0.02032630375585,0.187635767713851,0.096111429266679,0.205958799607411,0.058292759550108,0.972083082978314,1.14108060785648,-0.180411286566525,0.375574564401158,-0.049708378814633,-0.266047423213748,-0.1075982716358,0.956645418960408,0,0,0,0,0,0,1,0.654247503827612,-0.04656746656548,0.287279310243702,0.050276056785339,-0.069034442336716,-0.033496638165997,0.99578337961474,0.502800315308917,-0.09452000804422,0.031217018470062,-0.096111429266679,-0.205958799607411,-0.058292759550108,0.972083082978314,-0.68850266023564,-0.022969679573406,-0.195382209962492,-0.050276056785339,0.069034442336716,0.033496638165997,0.99578337961474,0,0,0,0,0,0,1,happy,neutual,anger,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,other,other,armsCrossed,0,0,1
01:57,1597420781,0,0,0,0,0,0,1,-1.19291031734788,-0.08663563973073,0.239162821521353,0.056941962100305,0.248219194894844,0.13368789575121,0.957743384611732,-0.492392244528583,0.010544018183953,0.181769993138941,0.113036642014437,0.176819273569418,0.067634417369649,0.975388767437657,1.13797855875018,-0.230737500898109,0.37350317268905,-0.056941962100305,-0.248219194894844,-0.13368789575121,0.957743384611732,0,0,0,0,0,0,1,0.643203236345702,-0.076577645639344,0.289635726303505,0.05956998186463,-0.084023119413041,-0.04763182815001,0.993540508289339,0.515204948687469,-0.099890828502801,0.013686212991794,-0.113036642014437,-0.176819273569418,-0.067634417369649,0.975388767437657,-0.685931449354763,-0.015355253069604,-0.180902338287408,-0.05956998186463,0.084023119413041,0.04763182815001,0.993540508289339,0,0,0,0,0,0,1,neutual,neutual,anger,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,armsCrossed,other,other,0,0,1
01:58,1597420782,0,0,0,0,0,0,1,-1.2053016977874,-0.201895205666519,0.121375657791588,0.112174426166674,0.174150202237293,0.17278824306294,0.962929295552955,-0.510831189983231,-0.025516776630903,0.127065040415365,0.16723755365493,0.132911009182143,0.096484419135907,0.9721404328335,1.17129661572653,-0.202758371753902,0.308543656126547,-0.112174426166674,-0.174150202237293,-0.17278824306294,0.962929295552955,0,0,0,0,0,0,1,0.644976398283374,-0.074329986862443,0.286990790619666,0.063453816708363,-0.083522793337785,-0.044954349607598,0.993466991192739,0.517928484729144,-0.094079657807369,0.025381838745337,-0.16723755365493,-0.132911009182143,-0.096484419135907,0.9721404328335,-0.686787935879668,-0.015681121899422,-0.178772617411576,-0.063453816708363,0.083522793337785,0.044954349607598,0.993466991192739,0,0,0,0,0,0,1,neutual,neutual,anger,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,other,handsOnFace,other,0,0,1
01:58,1597420782,0,0,0,0,0,0,1,-1.22653053292653,-0.233766870691225,0.00889375613364,0.15624085190547,0.161863108541803,0.179268636410706,0.957732679973114,-0.537192073935977,-0.074998959524108,0.072900469797014,0.199682698620735,0.095556393531015,0.128411972236747,0.966698588451,1.17778105969868,-0.15498180549239,0.384597987921596,-0.15624085190547,-0.161863108541803,-0.179268636410706,0.957732679973114,0,0,0,0,0,0,1,0.655199945216531,-0.038158927082572,0.271566839150114,0.036549938467307,-0.080689006844046,-0.032922945470364,0.995524718846354,0.540877513788697,-0.076257917627653,0.033924796282537,-0.199682698620735,-0.095556393531015,-0.128411972236747,0.966698588451,-0.690949592020392,-0.022315802800679,-0.163040750384797,-0.036549938467307,0.080689006844046,0.032922945470364,0.995524718846354,0,0,0,0,0,0,1,neutual,anger,supprise,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,handsOnFace,other,other,0,0,1
02:00,1597420783,0,0,0,0,0,0,1,-1.22469255666721,-0.234619013932671,-0.011897828895225,0.149792373376807,0.153380785071785,0.191049269388397,0.95788138948153,-0.540782592154886,-0.074350581870287,0.051921807728575,0.209551764293379,0.08605150661873,0.130872011750701,0.965171338587353,1.17150454583417,-0.180893575483756,0.387187437587802,-0.149792373376807,-0.153380785071785,-0.191049269388397,0.95788138948153,0,0,0,0,0,0,1,0.652729293647306,-0.055457362796361,0.261458803676877,0.052517255190411,-0.086042683132951,-0.039784059900304,0.994110568882756,0.541490522549806,-0.074011914765488,0.044496579435895,-0.209551764293379,-0.08605150661873,-0.130872011750701,0.965171338587353,-0.689521828086998,-0.019846131250485,-0.14716499434218,-0.052517255190411,0.086042683132951,0.039784059900304,0.994110568882756,0,0,0,0,0,0,1,neutual,anger,supprise,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,other,handsOnFace,other,0,0,1
02:00,1597420783,0,0,0,0,0,0,1,-1.22322971380068,-0.224999639295755,-0.058875416296675,0.162761670916874,0.139526123697229,0.191128414145762,0.957867959894525,-0.545384809288309,-0.064255826670273,0.011773894722052,0.22203687292344,0.073210199461254,0.130123938332125,0.963539129682942,1.16676298590627,-0.174191597637892,0.398376087489758,-0.162761670916874,-0.139526123697229,-0.191128414145762,0.957867959894525,0,0,0,0,0,0,1,0.653598288410092,-0.051126613254262,0.245965363054894,0.051691628354175,-0.08557154116836,-0.040454024675664,0.994167470191872,0.540251866104239,-0.068547303509758,0.07170226225776,-0.22203687292344,-0.073210199461254,-0.130123938332125,0.963539129682942,-0.687272875520592,-0.023088025475988,-0.132009661280739,-0.051691628354175,0.08557154116836,0.040454024675664,0.994167470191872,0,0,0,0,0,0,1,neutual,neutual,anger,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,other,handsOnFace,other,0,0,1
02:00,1597420783,0,0,0,0,0,0,1,-1.22728995756765,-0.161846300270256,-0.12509170743287,0.218300594633269,0.110032987081594,0.15336419966253,0.957453400640749,-0.548937687917071,-0.037531547220239,-0.021015043601679,0.234218309818855,0.046399154754401,0.108604597258376,0.964983908279315,1.17716331855331,-0.106147962218284,0.388718319217803,-0.218300594633269,-0.110032987081594,-0.15336419966253,0.957453400640749,0,0,0,0,0,0,1,0.657536108424089,-0.012991176682331,0.232218446655573,0.008762437226275,-0.073967288877456,-0.028367366625022,0.996818615586976,0.541494440917543,-0.0608883379975,0.079115201202837,-0.234218309818855,-0.046399154754401,-0.108604597258376,0.964983908279315,-0.684162839330003,-0.028396997746342,-0.132524455551104,-0.008762437226275,0.073967288877456,0.028367366625022,0.996818615586976,0,0,0,0,0,0,1,neutual,neutual,anger,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,handsOnFace,other,other,0,0,1
02:00,1597420783,0,0,0,0,0,0,1,-1.22728995756765,-0.161846300270256,-0.12509170743287,0.218300594633269,0.110032987081594,0.15336419966253,0.957453400640749,-0.548937687917071,-0.037531547220239,-0.021015043601679,0.234218309818855,0.046399154754401,0.108604597258376,0.964983908279315,1.17716331855331,-0.106147962218284,0.388718319217803,-0.218300594633269,-0.110032987081594,-0.15336419966253,0.957453400640749,0,0,0,0,0,0,1,0.657536108424089,-0.012991176682331,0.232218446655573,0.008762437226275,-0.073967288877456,-0.028367366625022,0.996818615586976,0.541494440917543,-0.0608883379975,0.079115201202837,-0.234218309818855,-0.046399154754401,-0.108604597258376,0.964983908279315,-0.684162839330003,-0.028396997746342,-0.132524455551104,-0.008762437226275,0.073967288877456,0.028367366625022,0.996818615586976,0,0,0,0,0,0,1,sad,anger,supprise,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,other,handsOnFace,other,0,0,1
02:01,1597420784,0,0,0,0,0,0,1,-1.20398429253065,-0.292325223955327,0.076272909192845,0.22539938405703,0.159955486382896,0.185279110627056,0.943016972916166,-0.548896450171856,-0.052469641535384,0.02387689315345,0.238958714139606,0.072142192112858,0.105618051004734,0.962568991997903,1.19958236608769,-0.128300243174198,0.292217324042723,-0.22539938405703,-0.159955486382896,-0.185279110627056,0.943016972916166,0,0,0,0,0,0,1,0.661717783501898,-0.022065273212096,0.185845257591475,0.029282730407959,-0.059569874097956,-0.031258236043435,0.997304805202132,0.545525471357895,-0.058722937552319,0.059699740583613,-0.238958714139606,-0.072142192112858,-0.105618051004734,0.962568991997903,-0.678922749318571,-0.02851077751697,-0.105578393040061,-0.029282730407959,0.059569874097956,0.031258236043435,0.997304805202132,0,0,0,0,0,0,1,neutual,happy,anger,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,other,handsOnFace,other,0,0,1
02:03,1597420786,0,0,0,0,0,0,1,-1.09711973687942,-0.374848529023859,-0.451647841260035,0.269319418928291,0.100093130880249,0.375290025408076,0.881252411382756,-0.511244618566828,-0.108633520807624,-0.208770967608206,0.346152013390734,0.022625828460733,0.279038177604098,0.895435397419261,1.04586881579356,-0.203340607717626,0.642635142736678,-0.269319418928291,-0.100093130880249,-0.375290025408076,0.881252411382756,0,0,0,0,0,0,1,0.636500694380829,-0.081958525473689,0.24222266674695,0.055839385819675,-0.090437664729877,-0.064315583875091,0.992253242605079,0.518966759846743,-0.04973223261099,0.21203260595099,-0.346152013390734,-0.022625828460733,-0.279038177604098,0.895435397419261,-0.673844513038337,-0.023700923054197,-0.126071379089819,-0.055839385819675,0.090437664729877,0.064315583875091,0.992253242605079,0,0,0,0,0,0,1,neutual,happy,anger,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,handsOnFace,other,other,,,,,,,,,,,,,,,,,,,0,0,1
02:04,1597420787,0,0,0,0,0,0,1,-1.09711973687942,-0.374848529023859,-0.451647841260035,0.269319418928291,0.100093130880249,0.375290025408076,0.881252411382756,-0.511244618566828,-0.108633520807624,-0.208770967608206,0.346152013390734,0.022625828460733,0.279038177604098,0.895435397419261,1.04586881579356,-0.203340607717626,0.642635142736678,-0.269319418928291,-0.100093130880249,-0.375290025408076,0.881252411382756,0,0,0,0,0,0,1,0.590274201433797,-0.110346186300506,0.303144895515552,0.066481422962553,-0.144460122963527,-0.081105519858614,0.983937695142686,0.518966759846743,-0.04973223261099,0.21203260595099,-0.346152013390734,-0.022625828460733,-0.279038177604098,0.895435397419261,-0.660512027157249,-0.021717306519035,-0.125494868280289,-0.066481422962553,0.144460122963527,0.081105519858614,0.983937695142686,0,0,0,0,0,0,1,neutual,happy,anger,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,handsOnFace,other,other,,,,,,,,,,,,,,,,,,,0,0,1
02:06,1597420788,0,0,0,0,0,0,1,-1.09711973687942,-0.374848529023859,-0.451647841260035,0.269319418928291,0.100093130880249,0.375290025408076,0.881252411382756,-0.511244618566828,-0.108633520807624,-0.208770967608206,0.346152013390734,0.022625828460733,0.279038177604098,0.895435397419261,0.857764977468456,-0.368452374792923,0.695147959739778,0.04005184379963,-0.386320407210658,-0.159950270796547,0.907506641106803,0,0,0,0,0,0,1,0.48960223111892,-0.138031467662513,0.410897890410566,0.077277637562707,-0.247368413368893,-0.093622058691389,0.961286609147589,0.49800805806486,-0.116040047030939,0.089209785021714,-0.035027201048255,-0.155486999343491,-0.048849046071436,0.986007433501286,-0.640693841169267,-0.015524385309987,-0.129886498428674,-0.077277637562707,0.247368413368893,0.093622058691389,0.961286609147589,0,0,0,0,0,0,1,happy,neutual,anger,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,handsOnFace,armsCrossed,other,,,,,,,,,,,,,,,,,,,0,0,0
