head0_head0_trans_x,head0_head1_trans_x,head0_head2_trans_x,head0_head2_trans_z,head0_head2_ori_y,head0_head2_ori_w,head0_AU28,head0_AU05,head0_AU20,head0_AU02,Class_P0,ClassP1
0,0.701330759,0.830572671,-0.733853614,-0.029052458,0.992561499,0,0,0,1,FALSE,TRUE
0,0.663176878,0.607445162,-0.246091525,0.095248948,0.9122668,0,1,0,1,FALSE,TRUE
0,-1.217232537,-0.626719751,0.296452394,0.240730246,0.960822251,1,1,0,1,FALSE,TRUE
0,-1.195491347,-0.809451453,0.055453444,0.249186485,0.955873242,1,1,1,1,FALSE,TRUE
0,-0.401444837,-0.988570276,0.754784115,0.364048783,0.920885087,0,1,1,1,FALSE,FALSE
0,-0.411510827,-0.891464792,0.76940781,0.364745717,0.873951087,1,1,0,1,FALSE,FALSE
0,-0.351537409,-0.763535137,0.675050034,0.355160463,0.796815227,1,1,0,1,FALSE,FALSE
0,-0.409849866,-0.882000299,0.47866432,0.2579667,0.807913415,1,1,0,1,FALSE,FALSE
0,-0.54214713,-1.015887672,0.60789253,0.389180711,0.851721899,1,1,1,1,FALSE,FALSE
0,-0.555119823,-0.947810701,0.545098601,0.385539158,0.803922509,1,0,0,1,FALSE,FALSE
0,-0.435469685,-0.896200063,0.736048297,0.384669584,0.860407934,0,1,1,1,FALSE,FALSE
0,-0.378707072,-0.79748632,0.793163238,0.465781966,0.883483291,0,0,1,1,FALSE,FALSE
0,-0.48931925,-1.09650766,0.75446824,0.429635471,0.902401405,1,0,1,1,FALSE,FALSE
0,-0.625408848,-1.284381836,0.357285918,0.267126895,0.953725458,1,1,1,1,FALSE,FALSE
0,-0.365869109,-0.902653174,0.685921705,0.531899402,0.843431975,1,0,1,1,FALSE,FALSE
0,-0.484030292,-1.04486284,0.492816944,0.685258239,0.709890053,1,0,0,1,FALSE,FALSE
0,-0.678783703,-1.067537644,0.40715448,0.368971638,0.52760038,0,1,1,1,FALSE,FALSE
0,-0.547839153,-1.188403788,0.14067501,0.302508267,0.930600374,1,1,1,1,FALSE,TRUE
0,-0.547809334,-1.204206251,0.010155382,0.246566895,0.948621325,0,0,1,1,FALSE,TRUE
0,-0.547809334,-1.204206251,0.010155382,0.246566895,0.948621325,0,0,1,1,FALSE,TRUE
0,-0.549896453,-1.173263309,-0.03407976,0.185087475,0.961047367,1,0,1,1,FALSE,TRUE
0,-0.511782951,-1.06967216,0.458212405,0.389226932,0.910539541,1,1,1,1,FALSE,TRUE
0,-0.511782951,-1.06967216,0.458212405,0.389226932,0.910539541,1,0,1,1,FALSE,TRUE
0,-0.578755881,-1.097163133,0.458606571,0.402418451,0.90660311,1,0,1,1,FALSE,TRUE
0,-0.53684402,-1.185861779,0.171006185,0.528148764,0.840423531,1,1,0,1,FALSE,TRUE
0,-0.599245045,-1.170826954,0.188588084,0.538074789,0.832747083,1,1,0,1,FALSE,TRUE
0,-0.341265708,-0.91515956,0.700957951,0.715659772,0.69582816,1,1,0,1,FALSE,TRUE
0,-0.386256746,-0.98878606,0.426240491,0.651896233,0.723206723,1,0,0,1,TRUE,TRUE
0,-0.386256746,-0.924417285,0.762613394,0.600599711,0.791562478,0,0,1,1,TRUE,TRUE
0,-0.386256746,-0.924417285,0.762613394,0.600599711,0.791562478,0,0,1,1,TRUE,TRUE
0,-0.666711277,0.858492302,-0.353732993,-0.206833807,0.959364311,1,0,1,1,TRUE,TRUE
0,-0.618172949,0.82708445,-0.062195807,-0.344554411,0.85516613,0,1,1,1,TRUE,TRUE
0,-0.625091712,0.82708445,-0.062195807,-0.344554411,0.85516613,0,0,1,0,TRUE,TRUE
0,-0.625091712,0.82708445,-0.062195807,-0.344554411,0.85516613,0,0,1,0,TRUE,TRUE
0,0.597256533,-0.613524213,-0.112727525,0.184211808,0.955120541,0,0,1,0,TRUE,FALSE
0,0.636643865,-0.649883076,-0.274466095,0.215157195,0.967803439,1,1,1,1,TRUE,FALSE
0,0.635984442,-0.62987299,0.095473161,0.064747552,0.988767434,1,0,0,1,TRUE,TRUE
0,0.631562775,-0.614819521,0.182100273,0.089407622,0.987337648,1,0,1,1,TRUE,TRUE
0,0.542221047,-0.526950097,0.391439917,0.090352084,0.990936256,0,0,1,0,TRUE,TRUE
0,0.549467455,-0.652332008,0.0834569,0.097379038,0.986488976,0,0,1,0,TRUE,TRUE
0,0.549467455,-0.652332008,0.0834569,0.097379038,0.986488976,0,0,1,0,TRUE,TRUE
0,0.538012587,-0.666154808,0.026318495,0.081293724,0.987834824,0,0,0,0,TRUE,TRUE
0,0.552706222,-0.682062241,-0.096107162,0.095009994,0.979551827,1,0,1,1,TRUE,FALSE
0,0.540300443,-0.600823536,0.09851802,0.123283849,0.988383251,1,0,1,0,TRUE,FALSE
0,0.557483775,-0.651369455,-0.001856002,0.124179413,0.987373756,0,0,1,0,TRUE,FALSE
0,0.563933892,-0.679976639,-0.006158943,0.10561943,0.992349766,0,0,1,0,TRUE,FALSE
0,0.568365194,-0.694858424,-0.093419293,0.113562941,0.988246205,1,0,0,1,TRUE,FALSE
0,0.604253259,-0.604481617,0.168587353,0.213240378,0.97644326,0,1,1,1,TRUE,FALSE
0,0.788582035,-0.504048901,0.434606666,0.33432329,0.940128644,1,1,0,1,TRUE,FALSE
0,0.778779694,-0.438944549,0.567702448,0.332798314,0.941834428,1,0,0,1,TRUE,FALSE
0,0.683339517,-0.709922649,-0.145962276,0.25035162,0.967760196,0,0,1,1,TRUE,FALSE
0,0.70183327,-0.595772682,0.127363181,0.305003419,0.949384457,0,0,1,1,TRUE,FALSE
0,0.70183327,-0.620559968,0.06041634,0.325312967,0.941891275,0,0,1,1,TRUE,FALSE
0,0.70183327,-0.629835539,0.016256922,0.293909549,0.950044161,1,0,1,1,TRUE,FALSE
0,0.70183327,-0.606247636,-0.002416455,0.296550983,0.944215191,1,0,1,0,TRUE,FALSE
0,0.623854246,-0.599920417,0.031240584,0.291176451,0.94556461,0,1,1,1,TRUE,FALSE
0,0.632249719,-0.611419589,0.066495046,0.24278606,0.950072947,0,0,1,0,TRUE,FALSE
0,0.663302459,-0.647548426,-0.00681168,0.150083755,0.982262802,0,1,1,1,TRUE,FALSE
0,0.7790459,-0.645929741,0.000508105,0.04483578,0.989775998,0,0,1,0,TRUE,FALSE
0,0.774661141,-0.645929741,0.000508105,0.04483578,0.989775998,0,1,1,0,TRUE,FALSE
0,0.774661141,-0.645929741,0.000508105,0.04483578,0.989775998,0,0,1,0,TRUE,FALSE
0,0.767403673,-0.642590696,-0.112988707,0.20564945,0.969818027,0,1,1,0,TRUE,FALSE
0,0.753104215,-0.637408902,-0.054228489,0.126458685,0.976030143,0,0,1,0,FALSE,FALSE
0,0.769529914,-0.676388243,-0.112606337,0.212990809,0.969861228,0,0,1,0,FALSE,FALSE
0,0.769529914,-0.662490669,-0.033107804,0.163973844,0.98252898,0,0,1,1,FALSE,FALSE
0,0.829018145,-0.65549319,0.059768332,0.149615227,0.985369771,0,0,1,0,FALSE,FALSE
0,0.821831057,-0.639266555,0.054485082,0.218821162,0.968741525,0,0,1,0,FALSE,FALSE
0,0.78537367,-0.672819918,0.006727018,0.129484251,0.989079089,0,0,1,0,FALSE,FALSE
0,0.759519202,-0.672452819,0.011788897,0.126346606,0.989764643,0,0,1,0,FALSE,FALSE
0,0.756653169,-0.67069286,0.016575313,0.123402842,0.989991504,0,0,1,0,FALSE,FALSE
0,0.76152185,-0.671505323,0.01328316,0.115230057,0.990436245,0,0,1,0,FALSE,FALSE
0,0.753917414,-0.701784876,-0.118838711,0.14163716,0.98733845,0,0,1,0,FALSE,FALSE
0,0.762636024,-0.666672408,-0.061337518,-0.006510567,0.989743024,0,1,1,1,FALSE,FALSE
0,0.72928407,-0.677406586,0.025494635,-0.045127129,0.988354258,0,0,1,0,FALSE,FALSE
0,0.72928407,-0.74822119,-0.224590994,-0.046150771,0.98658789,0,0,1,0,FALSE,FALSE
0,0.753135861,-0.666564129,-0.246787376,0.167941357,0.981323275,0,0,1,0,FALSE,FALSE
0,0.737114018,-0.693340452,-0.067580184,0.17788208,0.975896532,1,1,1,1,FALSE,FALSE
0,0.732816379,-0.651726047,0.310548858,0.26506224,0.961978737,1,1,1,1,FALSE,FALSE
0,-0.778036193,-0.651726047,0.310548858,0.26506224,0.961978737,1,0,1,1,FALSE,FALSE
0,-0.792291243,-1.437521016,-0.17637202,0.214623285,0.956144932,1,1,1,1,FALSE,FALSE
0,-0.792291243,-1.437521016,-0.17637202,0.214623285,0.956144932,1,0,1,0,FALSE,FALSE
0,-0.889936017,-1.329251166,-0.071558946,0.17222997,0.979083293,1,0,1,0,FALSE,FALSE
0,-0.889936017,-1.405938428,-0.375610121,0.150167251,0.982811289,1,1,0,0,FALSE,FALSE
0,0.714879241,-0.665240813,-0.000359437,-0.072627067,0.986730824,0,1,1,0,TRUE,FALSE
0,0.714879241,-0.654175469,-0.018184228,0.039665542,0.977986763,0,0,1,0,TRUE,FALSE
0,-0.52667889,0.760881716,0.009412075,0.014490398,0.941323067,1,0,1,0,TRUE,FALSE
0,-0.61168022,0.722162882,-0.045450004,0.069135016,0.923234585,1,0,0,1,FALSE,FALSE
0,-0.56434201,0.728921621,0.37849964,0.111822496,0.928692045,1,1,1,1,FALSE,FALSE
0,-0.518411704,0.72513598,0.447462698,0.116361069,0.922011997,0,0,1,0,FALSE,FALSE
0,-0.518411704,0.701215237,0.56585557,0.108903643,0.910259318,0,0,1,0,FALSE,FALSE
0,-0.518411704,0.701215237,0.56585557,0.108903643,0.910259318,0,0,1,0,FALSE,FALSE
0,0.78858139,-0.474973175,0.250034255,0.054696163,0.993782745,0,0,1,0,FALSE,FALSE
0,0.78858139,-0.474973175,0.250034255,0.054696163,0.993782745,0,0,1,0,FALSE,FALSE
0,0.752454816,-0.490713814,0.270580163,-0.001380937,0.998442877,0,0,1,0,FALSE,FALSE
0,-0.735644153,0.801881079,-0.174327129,-0.201607597,0.940699826,0,0,1,0,FALSE,FALSE
0,-0.72780268,0.696762693,0.164439084,-0.376618515,0.925712918,0,0,1,0,FALSE,FALSE
0,-0.720674347,0.641915374,0.553392501,-0.261656607,0.706237633,0,0,1,0,FALSE,FALSE
0,-0.71869816,0.609489735,0.487671697,-0.31559782,0.820985884,0,0,1,1,FALSE,FALSE
0,-0.675873156,0.810700219,-0.538650518,0.106759532,0.957655792,0,0,1,1,FALSE,FALSE
0,-0.675232143,0.810700219,-0.538650518,0.106759532,0.957655792,0,0,1,0,FALSE,FALSE
0,-0.732311976,0.810700219,-0.538650518,0.106759532,0.957655792,1,0,1,1,FALSE,FALSE
0,-0.696583385,0.741219192,0.332090311,-0.161772894,0.970288496,0,0,1,0,FALSE,FALSE
0,-0.726940326,0.79804632,0.449323621,-0.136526904,0.957974487,1,0,1,1,FALSE,FALSE
0,-0.558969467,0.87517824,-0.051733783,0.117242191,0.97765358,0,0,1,0,FALSE,TRUE
0,-0.605626884,0.87517824,-0.051733783,0.117242191,0.97765358,0,0,1,0,FALSE,TRUE
0,-0.595322253,0.87517824,-0.051733783,0.117242191,0.97765358,0,0,1,0,FALSE,TRUE
0,-0.595322253,0.87517824,-0.051733783,0.117242191,0.97765358,0,0,1,0,FALSE,TRUE
0,0.734343734,-0.737258078,-0.31194566,0.248462561,0.948126484,0,0,1,1,FALSE,TRUE
0,0.769216356,-0.707808174,-0.185415705,0.293195683,0.942948293,0,0,1,1,FALSE,TRUE
0,0.783641298,-0.660579801,0.00904425,0.249831989,0.965026028,0,1,1,1,FALSE,TRUE
0,0.778522121,-0.690263501,-0.061233921,0.26686455,0.957872808,0,1,1,0,FALSE,TRUE
0,-0.697168308,0.819349588,-0.03205131,-0.203589262,0.958426503,0,0,1,0,FALSE,TRUE
0,-0.702418805,0.817322682,-0.092759905,-0.203978474,0.966208938,0,0,1,0,FALSE,TRUE
0,-0.673721958,0.833588498,0.057121109,-0.259541691,0.94327851,1,1,1,1,FALSE,TRUE
0,-0.656712021,0.860746974,-0.010962854,-0.16953515,0.952630515,1,0,1,0,TRUE,TRUE
0,-0.685158909,0.825903154,0.10381353,-0.136992688,0.949453415,1,0,1,1,TRUE,TRUE
0,-0.678101165,0.825903154,0.10381353,-0.136992688,0.949453415,1,0,1,1,TRUE,TRUE
0,-1.576727219,0.825903154,0.10381353,-0.136992688,0.949453415,0,0,0,1,TRUE,TRUE
0,-1.576727219,0.825903154,0.10381353,-0.136992688,0.949453415,1,0,1,1,TRUE,TRUE
0,-1.576727219,0.825903154,0.10381353,-0.136992688,0.949453415,1,1,1,1,TRUE,TRUE
0,1.384746705,0.700882181,0.274492731,-0.013188143,0.998945459,0,0,1,1,FALSE,TRUE
0,-1.424185049,-0.698620939,-0.010040111,0.404644174,0.904923525,0,0,0,0,FALSE,TRUE
0,-1.361729465,-0.686317398,0.223989108,0.615602782,0.784074502,1,0,1,1,FALSE,TRUE
0,-1.301968301,-0.790754244,0.012043372,0.692483971,0.482474815,1,0,0,1,FALSE,TRUE
0,-1.301968301,-0.790754244,0.012043372,0.692483971,0.482474815,0,1,0,1,FALSE,TRUE
0,-1.191185673,-0.790754244,0.012043372,0.692483971,0.482474815,0,0,1,1,FALSE,TRUE
0,-1.191185673,-0.790754244,0.012043372,0.692483971,0.482474815,0,1,1,1,FALSE,TRUE
0,-1.265602172,-0.790754244,0.012043372,0.692483971,0.482474815,0,0,1,1,FALSE,TRUE
0,-1.265602172,-0.790754244,0.012043372,0.692483971,0.482474815,1,1,1,1,FALSE,TRUE
0,-1.102450313,-0.408550739,-0.789407861,-0.192437858,0.967747554,0,1,1,0,FALSE,TRUE
0.61503718,1.199226037,0,0,0,1,,,,,TRUE,
0.415404754,-0.528540207,0,0,0,1,1,0,1,1,TRUE,
0.419366006,-0.481567397,0,0,0,1,,,,,TRUE,
0.419366006,-0.481567397,0,0,0,1,,,,,TRUE,
1.112632093,0.621792814,0,0,0,1,1,1,1,1,TRUE,
1.152719927,0.700823238,0,0,0,1,,,,,TRUE,
1.152719927,0.700823238,0,0,0,1,,,,,TRUE,
-0.585340303,0.37776394,0,0,0,1,1,0,1,1,TRUE,
-0.580626939,0.395623561,0,0,0,1,1,0,1,1,FALSE,
-0.604424231,0.311223568,0,0,0,1,1,0,1,1,FALSE,
-0.512264858,0.291130075,0,0,0,1,1,0,1,1,FALSE,
-0.531632359,0.202568812,0,0,0,1,0,0,1,1,FALSE,
-0.507958585,0.525674376,0,0,0,1,0,0,1,1,TRUE,
-0.538060664,0.373542229,0,0,0,1,1,0,1,0,TRUE,
-0.386622851,0.347138471,0,0,0,1,1,0,0,1,TRUE,
-0.410829134,0.355658286,0,0,0,1,,,,,TRUE,
-0.281686844,0.464018709,0,0,0,1,1,0,0,1,TRUE,
-0.258332091,0.362537904,0,0,0,1,1,0,0,1,TRUE,
-0.226022945,0.255506381,0,0,0,1,1,1,1,1,TRUE,
-0.226022945,0.255506381,0,0,0,1,,,,,TRUE,
-0.226022945,0.255506381,0,0,0,1,,,,,TRUE,
-0.534230604,-0.412278864,0,0,0,1,0,1,0,1,FALSE,
-0.476460658,-0.416840175,0,0,0,1,1,0,1,1,FALSE,
-0.539748792,-0.519899708,0,0,0,1,1,1,0,1,FALSE,
-0.692548006,-0.362770459,0,0,0,1,1,1,0,1,FALSE,
-0.574093849,-0.377305516,0,0,0,1,1,1,0,1,FALSE,
-0.657874077,-0.396633081,0,0,0,1,1,1,0,1,FALSE,
-0.657874077,-0.396633081,0,0,0,1,,,,,FALSE,
-0.951329069,-0.488308134,0,0,0,1,0,0,0,1,TRUE,
-0.995425237,-0.53483134,0,0,0,1,1,1,1,1,TRUE,
-0.482996031,0.517749411,0,0,0,1,1,0,0,1,TRUE,
-0.54439559,0.478821859,0,0,0,1,0,1,0,0,TRUE,
-0.543045037,0.514237409,0,0,0,1,,,,,TRUE,
-1.061831735,-0.557005953,0,0,0,1,1,0,0,1,TRUE,
-1.129159426,-0.537918291,0,0,0,1,1,0,0,1,TRUE,
-1.129159426,-0.537918291,0,0,0,1,,,,,TRUE,
-1.129159426,-0.537918291,0,0,0,1,,,,,TRUE,
-1.129159426,-0.537918291,0,0,0,1,,,,,TRUE,
-0.8172376,0.466884956,0,0,0,1,0,0,1,1,TRUE,
-0.8172376,0.514744509,0,0,0,1,,,,,TRUE,
-0.296387661,0.507375354,0,0,0,1,0,1,0,1,TRUE,
-0.372183918,0.524562581,0,0,0,1,0,1,1,1,TRUE,
-0.449443671,0.494820649,0,0,0,1,,,,,TRUE,
-0.240673012,0.494820649,0,0,0,1,,,,,TRUE,
-0.156380643,0.494820649,0,0,0,1,,,,,TRUE,
0.455233559,-0.563612552,0,0,0,1,0,0,1,0,TRUE,
-0.213220291,-0.451199098,0,0,0,1,1,0,1,1,TRUE,
-0.015601038,-0.242043072,0,0,0,1,1,0,1,1,TRUE,
-0.106262244,-0.176213407,0,0,0,1,1,0,0,1,TRUE,
0.169806573,0.011717985,0,0,0,1,1,0,0,1,TRUE,
0.169806573,0.011717985,0,0,0,1,,,,,TRUE,
-0.461899534,-0.942714607,0,0,0,1,0,1,1,1,TRUE,
-0.500490991,-1.034568419,0,0,0,1,1,1,1,0,TRUE,
-0.710868721,-1.163094982,0,0,0,1,0,1,1,1,TRUE,
-0.735094462,-1.174568074,0,0,0,1,1,0,1,1,TRUE,
-0.6969857,-1.165009932,0,0,0,1,1,1,1,1,TRUE,
-0.7118541,-1.208469166,0,0,0,1,,,,,TRUE,
0.495448359,-0.517164354,0,0,0,1,0,1,1,1,TRUE,
0.377672228,-0.45176359,0,0,0,1,0,1,0,1,TRUE,
0.502312312,-0.469941944,0,0,0,1,0,1,0,1,FALSE,
0.502312312,-0.075405136,0,0,0,1,,,,,FALSE,
0.48031464,-0.291516833,0,0,0,1,1,1,1,1,FALSE,
0.401195211,-0.520076621,0,0,0,1,1,0,0,1,TRUE,
0.462042791,-0.356696813,0,0,0,1,,,,,TRUE,
0.553895179,-0.455605949,0,0,0,1,1,1,0,1,FALSE,
0.549765433,-0.444875938,0,0,0,1,1,1,0,1,FALSE,
0.535088032,-0.468421858,0,0,0,1,1,1,0,1,FALSE,
0.543121544,-0.481810006,0,0,0,1,1,1,0,1,FALSE,
0.574239914,-0.566316916,0,0,0,1,,,,,FALSE,
0.467342614,-0.602555222,0,0,0,1,0,0,1,0,TRUE,
0.46833919,-0.610754695,0,0,0,1,0,0,1,0,TRUE,
0.508298128,-0.529831485,0,0,0,1,0,0,1,0,TRUE,
0.509576255,-0.541709776,0,0,0,1,0,0,1,0,TRUE,
0.469970323,-0.571695162,0,0,0,1,,,,,TRUE,
0.455567773,-0.571695162,0,0,0,1,,,,,TRUE,
0.463525456,-0.571695162,0,0,0,1,,,,,TRUE,
0.44638721,-0.571695162,0,0,0,1,,,,,FALSE,
0.504549643,-0.657050383,0,0,0,1,0,1,1,1,FALSE,
0.509162651,-0.691344445,0,0,0,1,0,1,1,0,FALSE,
0.479647578,-0.678308353,0,0,0,1,0,1,1,0,FALSE,
0.488490168,-0.65730416,0,0,0,1,0,0,1,0,TRUE,
0.511233877,-0.535022345,0,0,0,1,0,1,1,0,TRUE,
0.510794103,-0.543010984,0,0,0,1,0,0,1,0,TRUE,
0.502800315,-0.68850266,0,0,0,1,0,1,1,0,TRUE,
0.515204949,-0.685931449,0,0,0,1,0,0,1,0,TRUE,
0.517928485,-0.686787936,0,0,0,1,0,1,1,0,TRUE,
0.540877514,-0.690949592,0,0,0,1,0,1,1,0,TRUE,
0.541490523,-0.689521828,0,0,0,1,0,0,1,0,TRUE,
0.540251866,-0.687272876,0,0,0,1,0,1,1,0,TRUE,
0.541494441,-0.684162839,0,0,0,1,0,1,1,0,TRUE,
0.541494441,-0.684162839,0,0,0,1,0,1,1,0,TRUE,
0.545525471,-0.678922749,0,0,0,1,0,0,1,0,TRUE,
0.51896676,-0.673844513,0,0,0,1,,,,,TRUE,
0.51896676,-0.660512027,0,0,0,1,,,,,TRUE,
0.498008058,-0.640693841,0,0,0,1,,,,,FALSE,
0.429165742,-0.659221744,0,0,0,1,0,0,1,0,FALSE,
0.496754034,-0.67854666,0,0,0,1,0,0,1,0,FALSE,
0.502747872,-0.690007375,0,0,0,1,0,0,1,0,FALSE,
0.441697531,-0.694452229,0,0,0,1,0,0,1,0,FALSE,
0.441697531,-0.694452229,0,0,0,1,0,0,1,0,FALSE,
0.463956748,-0.641759233,0,0,0,1,0,0,1,0,FALSE,
0.463023184,-0.665493007,0,0,0,1,0,0,1,0,FALSE,
0.46166831,-0.627025622,0,0,0,1,0,0,1,0,FALSE,
0.424270312,-0.659055616,0,0,0,1,,,,,FALSE,
0.424270312,-0.659055616,0,0,0,1,,,,,FALSE,
0.424270312,-0.659055616,0,0,0,1,,,,,FALSE,
0.466119866,-0.634513431,0,0,0,1,0,1,1,1,FALSE,
0.685106442,-0.396644133,0,0,0,1,1,0,1,1,FALSE,
0.363655787,-0.643478851,0,0,0,1,1,0,1,1,FALSE,
0.38558692,-0.645888554,0,0,0,1,1,0,1,1,FALSE,
0.38558692,-0.631803354,0,0,0,1,,,,,FALSE,
0.38558692,-0.631803354,0,0,0,1,,,,,FALSE,
-0.553190262,-1.163591662,0,0,0,1,0,1,0,0,FALSE,
-0.487424176,-1.157570209,0,0,0,1,0,0,0,1,FALSE,
-0.482660487,-1.1515782,0,0,0,1,0,0,0,1,FALSE,
-0.479150381,-1.148044543,0,0,0,1,0,0,0,1,FALSE,
-0.478129403,-1.109483205,0,0,0,1,0,0,0,1,FALSE,
-0.466172811,-1.120276261,0,0,0,1,0,0,0,1,FALSE,
-0.464328792,-1.13556697,0,0,0,1,0,0,0,1,FALSE,
-0.482468473,-1.148707668,0,0,0,1,0,0,0,1,FALSE,
-0.501913817,-1.133980108,0,0,0,1,0,1,0,0,FALSE,
-0.596820179,-1.121964127,0,0,0,1,0,0,0,1,FALSE,
-0.603219938,-1.025551507,0,0,0,1,0,0,0,0,FALSE,
-0.624502037,-1.208490457,0,0,0,1,1,0,1,1,FALSE,
-0.623703412,-1.247082063,0,0,0,1,,,,,FALSE,
-0.600292007,-1.298343885,0,0,0,1,1,0,1,1,FALSE,
-0.522850724,-1.215718615,0,0,0,1,1,1,0,1,FALSE,
-0.595907657,-1.204590679,0,0,0,1,1,0,0,1,FALSE,
-0.603796652,-1.208388218,0,0,0,1,1,0,0,1,FALSE,
-0.578472227,-1.386511562,0,0,0,1,1,1,0,1,FALSE,
-0.558138399,-1.427273355,0,0,0,1,,,,,FALSE,
-0.558138399,-1.427273355,0,0,0,1,,,,,FALSE,
-0.558138399,-1.427273355,0,0,0,1,,,,,FALSE,
0.277148967,-0.58485075,0,0,0,1,,,,,FALSE,
0.246400732,-0.548751439,0,0,0,1,0,0,1,0,FALSE,
0.243621776,-0.536902096,0,0,0,1,0,1,1,0,FALSE,
0.253894457,-0.551179771,0,0,0,1,0,0,1,1,FALSE,
0.24467496,-0.524800759,0,0,0,1,,,,,FALSE,
0.22157557,-0.483718194,0,0,0,1,,,,,FALSE,
0.22157557,-0.483718194,0,0,0,1,,,,,FALSE,
0.22157557,-0.483718194,0,0,0,1,,,,,FALSE,
0.613711436,-0.592137277,0,0,0,1,0,1,1,1,FALSE,
0.442994294,-0.642423516,0,0,0,1,1,0,1,1,FALSE,
0.442994294,-0.646192587,0,0,0,1,,,,,FALSE,
0.442994294,-0.617420773,0,0,0,1,,,,,FALSE,
0.67673463,-0.638928521,0,0,0,1,,,,,FALSE,
0.67673463,-0.638928521,0,0,0,1,,,,,FALSE,
-0.250859115,-1.215975154,0,0,0,1,,,,,FALSE,
-0.250859115,-1.215975154,0,0,0,1,0,0,0,1,FALSE,
-0.411101289,-1.022497773,0,0,0,1,1,1,1,1,FALSE,
-0.337765411,-0.864389765,0,0,0,1,0,0,1,1,FALSE,
-0.505004161,-1.128603354,0,0,0,1,1,0,1,1,FALSE,
-0.505004161,-1.128603354,0,0,0,1,,,,,FALSE,
-0.383630554,-0.912854497,0,0,0,1,0,1,0,1,FALSE,
-0.308479941,-1.070790137,0,0,0,1,1,0,1,1,FALSE,
-0.469289785,-1.048908577,0,0,0,1,1,1,0,1,FALSE,
-0.50400855,-1.064539349,0,0,0,1,0,0,1,1,FALSE,
-0.487850612,-1.048782493,0,0,0,1,1,1,0,1,FALSE,
-0.506257209,-1.02088133,0,0,0,1,0,0,0,1,FALSE,
-0.652334532,-1.097281766,0,0,0,1,1,1,0,1,FALSE,
-0.408424878,-1.058074903,0,0,0,1,0,1,1,1,FALSE,
-0.344760287,-1.021663399,0,0,0,1,0,1,1,1,FALSE,
-0.644280695,-1.289168052,0,0,0,1,,,,,FALSE,
-0.409923627,-1.074143595,0,0,0,1,0,1,1,1,FALSE,
-0.367648526,-0.850253333,0,0,0,1,1,1,1,1,FALSE,
-0.395728964,-0.850253333,0,0,0,1,,,,,FALSE,
-0.529646054,-0.850253333,0,0,0,1,,,,,FALSE,
-1.035748045,-0.485854393,0,0,0,1,1,1,1,1,TRUE,
-1.152527687,-0.546069709,0,0,0,1,0,1,1,1,TRUE,
-1.23805002,-0.635042076,0,0,0,1,0,1,1,1,TRUE,
-1.169012101,-0.575619134,0,0,0,1,0,0,1,1,TRUE,
-1.169012101,-0.606167149,0,0,0,1,,,,,TRUE,
-1.169012101,-0.561032071,0,0,0,1,,,,,TRUE,
-1.169012101,-0.560746877,0,0,0,1,,,,,TRUE,
-1.169012101,-0.562893275,0,0,0,1,,,,,TRUE,
-1.169012101,-0.558402006,0,0,0,1,,,,,TRUE,
-0.016154083,-0.554589592,0,0,0,1,1,0,1,1,TRUE,
-0.01699037,-0.595745474,0,0,0,1,,,,,TRUE,
-1.304769459,-0.62280614,0,0,0,1,1,1,1,1,TRUE,
-1.290424377,-0.611702385,0,0,0,1,1,1,0,1,TRUE,
-1.226788102,-0.598382612,0,0,0,1,1,0,1,1,TRUE,
-1.030581358,-0.588243305,0,0,0,1,,,,,TRUE,
-1.106042943,-0.419644028,0,0,0,1,1,1,0,1,TRUE,
-0.727611702,-0.203275153,0,0,0,1,0,0,1,0,TRUE,
-0.344889209,-0.160397192,0,0,0,1,0,1,1,0,TRUE,
-0.167732748,-0.2528958,0,0,0,1,,,,,FALSE,
-1.010022727,-0.391789849,0,0,0,1,0,0,0,1,FALSE,
-0.847904595,-0.301708009,0,0,0,1,1,1,0,1,FALSE,
-0.847904595,-0.301708009,0,0,0,1,,,,,FALSE,
-0.20878596,0.753295103,0,0,0,1,1,1,0,0,FALSE,
-0.206244298,0.753295103,0,0,0,1,,,,,FALSE,
-0.348321656,0.753295103,0,0,0,1,,,,,FALSE,
-0.348321656,0.753295103,0,0,0,1,,,,,FALSE,
-0.348321656,0.753295103,0,0,0,1,,,,,FALSE,
-0.586944811,-1.197276538,0,0,0,1,0,1,1,1,FALSE,
-0.592492533,-1.175481237,0,0,0,1,1,1,1,1,FALSE,
-0.590279511,-1.192557267,0,0,0,1,,,,,FALSE,
-0.434099504,-0.912945331,0,0,0,1,1,1,0,1,FALSE,
-0.335933542,-0.772243363,0,0,0,1,,,,,FALSE,
-0.327015152,-0.772243363,0,0,0,1,,,,,FALSE,
-0.328417056,-0.823424137,0,0,0,1,0,1,0,0,FALSE,
-0.481902073,-0.828231271,0,0,0,1,0,1,0,1,FALSE,
-0.502738303,-0.954990387,0,0,0,1,,,,,FALSE,
-0.502738303,-0.845353494,0,0,0,1,,,,,FALSE,
0.574483292,0.998820853,0,0,0,1,0,0,1,1,FALSE,
0.226635331,0.749979975,0,0,0,1,,,,,FALSE,
0.244133254,0.36097352,0,0,0,1,,,,,FALSE,
0.244133254,0.36097352,0,0,0,1,,,,,FALSE,
-0.539456893,-1.151620764,0,0,0,1,1,0,1,1,FALSE,
-0.361505033,-0.778955185,0,0,0,1,1,1,0,1,FALSE,
